Word;Label1;Label2
retrieval;I-POSTCONDITION
request;I-POSTCONDITION
or;I-POSTCONDITION
chargeback;I-POSTCONDITION
notification;I-POSTCONDITION
;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
selected;I-POSTCONDITION
transaction;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
DCI;I-POSTCONDITION
shall;I-POSTCONDITION
provide;I-POSTCONDITION
the;I-POSTCONDITION
capability;I-POSTCONDITION
for;I-POSTCONDITION
an;I-POSTCONDITION
application;I-POSTCONDITION
program;I-POSTCONDITION
to;I-POSTCONDITION
receive;I-POSTCONDITION
data;I-POSTCONDITION
at;I-POSTCONDITION
a;I-POSTCONDITION
rate;I-POSTCONDITION
of;I-POSTCONDITION
A;I-POSTCONDITION
bytes;I-POSTCONDITION
per;I-POSTCONDITION
second;I-POSTCONDITION
over;I-POSTCONDITION
the;I-POSTCONDITION
DCI;I-POSTCONDITION
interface;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
handle;I-POSTCONDITION
up;I-POSTCONDITION
to;I-POSTCONDITION
1500;I-POSTCONDITION
simultaneous;I-POSTCONDITION
users;I-POSTCONDITION
.;O
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
perform;I-POSTCONDITION
with;I-POSTCONDITION
1500;I-POSTCONDITION
users;I-POSTCONDITION
as;I-POSTCONDITION
a;I-POSTCONDITION
time;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
must;I-POSTCONDITION
comply;I-POSTCONDITION
with;I-POSTCONDITION
Sarbanes;I-POSTCONDITION
-;I-POSTCONDITION
Oxley;I-POSTCONDITION
.;I-POSTCONDITION
;;
Website;B-POSTCONDITION
must;I-POSTCONDITION
interface;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
CyberSource;I-POSTCONDITION
API;I-POSTCONDITION
to;I-POSTCONDITION
process;I-POSTCONDITION
credit;I-POSTCONDITION
card;I-POSTCONDITION
transactions;I-POSTCONDITION
.;I-POSTCONDITION
;;
Based;B-PRECONDITION
on;I-PRECONDITION
all;I-PRECONDITION
relevant;I-PRECONDITION
data;I-PRECONDITION
,;O
the;B-POSTCONDITION
ETCS;I-POSTCONDITION
shall;I-POSTCONDITION
calculate;I-POSTCONDITION
an;I-POSTCONDITION
emergency;I-POSTCONDITION
braking;I-POSTCONDITION
curve;I-POSTCONDITION
and;I-POSTCONDITION
a;I-POSTCONDITION
service;I-POSTCONDITION
braking;I-POSTCONDITION
curve;I-POSTCONDITION
;;
At;B-PRECONDITION
any;I-PRECONDITION
time;I-PRECONDITION
during;I-PRECONDITION
a;I-PRECONDITION
Card;I-PRECONDITION
Session;I-PRECONDITION
the;B-POSTCONDITION
OPEN;I-POSTCONDITION
may;I-POSTCONDITION
receive;I-POSTCONDITION
a;I-POSTCONDITION
request;I-POSTCONDITION
to;I-POSTCONDITION
select;I-POSTCONDITION
an;I-POSTCONDITION
Application;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
Basic;I-POSTCONDITION
Logical;I-POSTCONDITION
Channel;I-POSTCONDITION
;I-POSTCONDITION
SELECT;I-POSTCONDITION
[;I-POSTCONDITION
by;I-POSTCONDITION
name;I-POSTCONDITION
];I-POSTCONDITION
[;I-POSTCONDITION
first;I-POSTCONDITION
or;I-POSTCONDITION
only;I-POSTCONDITION
occurrence;I-POSTCONDITION
];I-POSTCONDITION
command;I-POSTCONDITION
;I-POSTCONDITION
.;O
The;B-POSTCONDITION
OPEN;I-POSTCONDITION
shall;I-POSTCONDITION
determine;I-POSTCONDITION
if;B-PRECONDITION
the;I-PRECONDITION
requested;I-PRECONDITION
AID;I-PRECONDITION
matches;I-PRECONDITION
or;I-PRECONDITION
partially;I-PRECONDITION
matches;I-PRECONDITION
an;I-PRECONDITION
entry;I-PRECONDITION
within;I-PRECONDITION
the;I-PRECONDITION
GlobalPlatform;I-PRECONDITION
Registry;I-PRECONDITION
and;I-PRECONDITION
whether;I-PRECONDITION
this;I-PRECONDITION
entry;I-PRECONDITION
is;I-PRECONDITION
selectable;I-PRECONDITION
.;I-PRECONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
shall;I-POSTCONDITION
use;I-POSTCONDITION
IBM;I-POSTCONDITION
and;I-POSTCONDITION
CCR;I-POSTCONDITION
branding;I-POSTCONDITION
standards;I-POSTCONDITION
.;O
The;B-POSTCONDITION
interface;I-POSTCONDITION
must;I-POSTCONDITION
have;I-POSTCONDITION
one;I-POSTCONDITION
IBM;I-POSTCONDITION
logo;I-POSTCONDITION
and;I-POSTCONDITION
one;I-POSTCONDITION
CCR;I-POSTCONDITION
logo;I-POSTCONDITION
.;I-POSTCONDITION
;;
If;B-PRECONDITION
the;I-PRECONDITION
radio;I-PRECONDITION
loses;I-PRECONDITION
contact;I-PRECONDITION
with;I-PRECONDITION
the;I-PRECONDITION
network;I-PRECONDITION
,;O
the;B-POSTCONDITION
mechanism;I-POSTCONDITION
shall;I-POSTCONDITION
commence;I-POSTCONDITION
as;I-POSTCONDITION
soon;I-POSTCONDITION
as;I-POSTCONDITION
possible;I-POSTCONDITION
on;I-POSTCONDITION
regaining;I-POSTCONDITION
communications;I-POSTCONDITION
,;I-POSTCONDITION
for;I-POSTCONDITION
up;I-POSTCONDITION
to;I-POSTCONDITION
a;I-POSTCONDITION
maximum;I-POSTCONDITION
of;I-POSTCONDITION
5;I-POSTCONDITION
minutes;I-POSTCONDITION
without;I-POSTCONDITION
achieving;I-POSTCONDITION
contact;I-POSTCONDITION
.;I-POSTCONDITION
;;
Currency;B-POSTCONDITION
exchange;I-POSTCONDITION
rate;I-POSTCONDITION
fluctuations;I-POSTCONDITION
may;I-POSTCONDITION
increase;I-POSTCONDITION
the;I-POSTCONDITION
card;I-POSTCONDITION
issuers;I-POSTCONDITION
liability;I-POSTCONDITION
.;O
The;B-POSTCONDITION
card;I-POSTCONDITION
issuer;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
adjust;I-POSTCONDITION
maximum;I-POSTCONDITION
balances;I-POSTCONDITION
to;I-POSTCONDITION
bring;I-POSTCONDITION
them;I-POSTCONDITION
in;I-POSTCONDITION
line;I-POSTCONDITION
with;I-POSTCONDITION
their;I-POSTCONDITION
policies;I-POSTCONDITION
.;O
The;B-POSTCONDITION
card;I-POSTCONDITION
issuer;I-POSTCONDITION
may;I-POSTCONDITION
update;I-POSTCONDITION
the;I-POSTCONDITION
maximum;I-POSTCONDITION
balances;I-POSTCONDITION
as;I-POSTCONDITION
part;I-POSTCONDITION
of;I-POSTCONDITION
a;I-POSTCONDITION
load;I-POSTCONDITION
,;I-POSTCONDITION
a;I-POSTCONDITION
partial;I-POSTCONDITION
unload;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
a;I-POSTCONDITION
currency;I-POSTCONDITION
exchange;I-POSTCONDITION
transaction;I-POSTCONDITION
.;O
On;B-POSTCONDITION
a;I-POSTCONDITION
currency;I-POSTCONDITION
exchange;I-POSTCONDITION
transaction;I-POSTCONDITION
,;I-POSTCONDITION
only;I-POSTCONDITION
the;I-POSTCONDITION
â€œtoâ€;I-POSTCONDITION
currency;I-POSTCONDITION
maximum;I-POSTCONDITION
balance;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
updated;I-POSTCONDITION
;;
At;B-PRECONDITION
OP_READY;I-PRECONDITION
state;I-PRECONDITION
,;O
issuer;B-POSTCONDITION
security;I-POSTCONDITION
domain;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
implicitly;I-POSTCONDITION
selected;I-POSTCONDITION
application;I-POSTCONDITION
for;I-POSTCONDITION
all;I-POSTCONDITION
card;I-POSTCONDITION
interfaces;I-POSTCONDITION
;;
Interfacing;B-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
courts;I-POSTCONDITION
during;I-POSTCONDITION
the;I-POSTCONDITION
prosecution;I-POSTCONDITION
of;I-POSTCONDITION
cases;I-POSTCONDITION
is;I-POSTCONDITION
an;I-POSTCONDITION
integral;I-POSTCONDITION
part;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
responsibilities;I-POSTCONDITION
of;I-POSTCONDITION
police;I-POSTCONDITION
personnel;I-POSTCONDITION
.;O
A;B-POSTCONDITION
designated;I-POSTCONDITION
constable;I-POSTCONDITION
from;I-POSTCONDITION
each;I-POSTCONDITION
police;I-POSTCONDITION
station;I-POSTCONDITION
constantly;I-POSTCONDITION
interfaces;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
courts;I-POSTCONDITION
.;O
The;B-POSTCONDITION
Prosecution;I-POSTCONDITION
module;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
CCTNS;I-POSTCONDITION
aids;I-POSTCONDITION
this;I-POSTCONDITION
interfacing;I-POSTCONDITION
by;I-POSTCONDITION
providing;I-POSTCONDITION
a;I-POSTCONDITION
platform;I-POSTCONDITION
to;I-POSTCONDITION
record;I-POSTCONDITION
entries;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
court;I-POSTCONDITION
interactions;I-POSTCONDITION
.;I-POSTCONDITION
;;
In;B-PRECONDITION
a;I-PRECONDITION
group;I-PRECONDITION
call;I-PRECONDITION
,;O
an;B-POSTCONDITION
audible;I-POSTCONDITION
and;I-POSTCONDITION
visual;I-POSTCONDITION
indication;I-POSTCONDITION
of;I-POSTCONDITION
whether;I-POSTCONDITION
the;I-POSTCONDITION
request;I-POSTCONDITION
to;I-POSTCONDITION
talk;I-POSTCONDITION
was;I-POSTCONDITION
successful;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
provided;I-POSTCONDITION
.;O
The;B-POSTCONDITION
driver;I-POSTCONDITION
shall;I-POSTCONDITION
then;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
speak;I-POSTCONDITION
as;I-POSTCONDITION
part;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
call;I-POSTCONDITION
whilst;I-POSTCONDITION
the;I-POSTCONDITION
PTT;I-POSTCONDITION
button;I-POSTCONDITION
is;I-POSTCONDITION
pressed;I-POSTCONDITION
.;I-POSTCONDITION
;;
For;B-PRECONDITION
transitions;I-PRECONDITION
to;I-PRECONDITION
and;I-PRECONDITION
from;I-PRECONDITION
National;I-PRECONDITION
Operation;I-PRECONDITION
;I-PRECONDITION
STM;I-PRECONDITION
;I-PRECONDITION
the;B-POSTCONDITION
ETCS;I-POSTCONDITION
shall;I-POSTCONDITION
request;I-POSTCONDITION
,;I-POSTCONDITION
an;I-POSTCONDITION
acknowledgement;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
have;I-POSTCONDITION
a;I-POSTCONDITION
consistent;I-POSTCONDITION
color;I-POSTCONDITION
scheme;I-POSTCONDITION
and;I-POSTCONDITION
fonts;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
CCM;I-POSTCONDITION
shall;I-POSTCONDITION
include;I-POSTCONDITION
the;I-POSTCONDITION
capability;I-POSTCONDITION
to;I-POSTCONDITION
read;I-POSTCONDITION
data;I-POSTCONDITION
from;I-POSTCONDITION
DRAM;I-POSTCONDITION
,;I-POSTCONDITION
the;I-POSTCONDITION
VME;I-POSTCONDITION
Bus;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
the;I-POSTCONDITION
IOCC;I-POSTCONDITION
on;I-POSTCONDITION
ground;I-POSTCONDITION
command;I-POSTCONDITION
.;I-POSTCONDITION
;;
If;B-PRECONDITION
directed;I-PRECONDITION
network;I-PRECONDITION
selection;I-PRECONDITION
is;I-PRECONDITION
implemented;I-PRECONDITION
and;I-PRECONDITION
voice;I-PRECONDITION
calls;I-PRECONDITION
are;I-PRECONDITION
ongoing;I-PRECONDITION
at;I-PRECONDITION
the;I-PRECONDITION
time;I-PRECONDITION
when;I-PRECONDITION
the;I-PRECONDITION
external;I-PRECONDITION
device;I-PRECONDITION
attempts;I-PRECONDITION
to;I-PRECONDITION
trigger;I-PRECONDITION
a;I-PRECONDITION
network;I-PRECONDITION
change;I-PRECONDITION
,;O
an;B-POSTCONDITION
audible;I-POSTCONDITION
and;I-POSTCONDITION
visual;I-POSTCONDITION
indication;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
given;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
driver;I-POSTCONDITION
and;I-POSTCONDITION
network;I-POSTCONDITION
change;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
deferred;I-POSTCONDITION
until;I-POSTCONDITION
the;I-POSTCONDITION
call;I-POSTCONDITION
is;I-POSTCONDITION
terminated;I-POSTCONDITION
or;I-POSTCONDITION
until;I-POSTCONDITION
coverage;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
current;I-POSTCONDITION
network;I-POSTCONDITION
is;I-POSTCONDITION
lost;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
DPU;I-POSTCONDITION
-;I-POSTCONDITION
BIT;I-POSTCONDITION
shall;I-POSTCONDITION
perform;I-POSTCONDITION
MIL;I-POSTCONDITION
-;I-POSTCONDITION
STD-1553B;I-POSTCONDITION
internal;I-POSTCONDITION
BIT;I-POSTCONDITION
.;I-POSTCONDITION
;;
Each;B-POSTCONDITION
new;I-POSTCONDITION
case;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
link;I-POSTCONDITION
an;I-POSTCONDITION
assigned;I-POSTCONDITION
Entity;I-POSTCONDITION
ID;I-POSTCONDITION
to;I-POSTCONDITION
an;I-POSTCONDITION
Event;I-POSTCONDITION
ID;I-POSTCONDITION
within;I-POSTCONDITION
the;I-POSTCONDITION
scope;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
investigation;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
system;I-POSTCONDITION
should;I-POSTCONDITION
run;I-POSTCONDITION
on;I-POSTCONDITION
multiple;I-POSTCONDITION
browsers;I-POSTCONDITION
;;
The;B-POSTCONDITION
lead;I-POSTCONDITION
washing;I-POSTCONDITION
process;I-POSTCONDITION
will;I-POSTCONDITION
operate;I-POSTCONDITION
within;I-POSTCONDITION
the;I-POSTCONDITION
established;I-POSTCONDITION
physical;I-POSTCONDITION
web;I-POSTCONDITION
service;I-POSTCONDITION
structure;I-POSTCONDITION
.;I-POSTCONDITION
;;
After;B-PRECONDITION
validating;I-PRECONDITION
S2;I-PRECONDITION
and;I-PRECONDITION
completing;I-PRECONDITION
the;I-PRECONDITION
transaction;I-PRECONDITION
,;O
the;B-POSTCONDITION
card;I-POSTCONDITION
creates;I-POSTCONDITION
S3;I-POSTCONDITION
,;I-POSTCONDITION
which;I-POSTCONDITION
is;I-POSTCONDITION
logged;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
load;I-POSTCONDITION
device;I-POSTCONDITION
or;I-POSTCONDITION
the;I-POSTCONDITION
load;I-POSTCONDITION
acquirer;I-POSTCONDITION
;;
The;B-POSTCONDITION
merchant;I-POSTCONDITION
acquirer;I-POSTCONDITION
validates;I-POSTCONDITION
the;I-POSTCONDITION
PSAM??s;I-POSTCONDITION
MACs;I-POSTCONDITION
prior;I-POSTCONDITION
to;I-POSTCONDITION
accepting;I-POSTCONDITION
the;I-POSTCONDITION
POS;I-POSTCONDITION
transactions;I-POSTCONDITION
for;I-POSTCONDITION
payment;I-POSTCONDITION
.;O
In;B-PRECONDITION
addition;I-PRECONDITION
,;O
selected;B-POSTCONDITION
data;I-POSTCONDITION
elements;I-POSTCONDITION
are;I-POSTCONDITION
validated;I-POSTCONDITION
to;I-POSTCONDITION
ensure;I-POSTCONDITION
correct;I-POSTCONDITION
processing;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
POS;I-POSTCONDITION
device;I-POSTCONDITION
and;I-POSTCONDITION
its;I-POSTCONDITION
PSAM;I-POSTCONDITION
;;
Systems;B-POSTCONDITION
and;I-POSTCONDITION
data;I-POSTCONDITION
supporting;I-POSTCONDITION
OM;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
protected;I-POSTCONDITION
from;I-POSTCONDITION
sabotage;I-POSTCONDITION
,;I-POSTCONDITION
corruption;I-POSTCONDITION
and;I-POSTCONDITION
unauthorized;I-POSTCONDITION
access;I-POSTCONDITION
,;I-POSTCONDITION
and;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
available;I-POSTCONDITION
subsequent;I-POSTCONDITION
to;I-POSTCONDITION
a;I-POSTCONDITION
catastrophic;I-POSTCONDITION
event;I-POSTCONDITION
.;O
Security;B-POSTCONDITION
and;I-POSTCONDITION
Availability;I-POSTCONDITION
requirements;I-POSTCONDITION
that;I-POSTCONDITION
span;I-POSTCONDITION
PHIN;I-POSTCONDITION
functional;I-POSTCONDITION
areas;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
reviewed;I-POSTCONDITION
in;I-POSTCONDITION
“;I-POSTCONDITION
PHIN;I-POSTCONDITION
Preparedness;I-POSTCONDITION
Cross;I-POSTCONDITION
Functional;I-POSTCONDITION
Components;I-POSTCONDITION
Requirements;I-POSTCONDITION
”;I-POSTCONDITION
,;I-POSTCONDITION
available;I-POSTCONDITION
at;I-POSTCONDITION
www.cdc.gov/phin;I-POSTCONDITION
.;I-POSTCONDITION
;;
Vertical;B-POSTCONDITION
scrolling;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
minimized;I-POSTCONDITION
.;O
This;B-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
done;I-POSTCONDITION
by;I-POSTCONDITION
placing;I-POSTCONDITION
important;I-POSTCONDITION
information;I-POSTCONDITION
at;I-POSTCONDITION
the;I-POSTCONDITION
top;I-POSTCONDITION
and;I-POSTCONDITION
providing;I-POSTCONDITION
links;I-POSTCONDITION
to;I-POSTCONDITION
information;I-POSTCONDITION
that;I-POSTCONDITION
is;I-POSTCONDITION
further;I-POSTCONDITION
down;I-POSTCONDITION
the;I-POSTCONDITION
page;I-POSTCONDITION
.;I-POSTCONDITION
Horizontal;B-POSTCONDITION
scrolling;I-POSTCONDITION
should;I-POSTCONDITION
be;I-POSTCONDITION
avoided;I-POSTCONDITION
wherever;I-POSTCONDITION
possible;I-POSTCONDITION
.;I-POSTCONDITION
;;
Since;B-PRECONDITION
these;I-PRECONDITION
transactions;I-PRECONDITION
are;I-PRECONDITION
on;I-PRECONDITION
-;I-PRECONDITION
line;I-PRECONDITION
to;I-PRECONDITION
the;I-PRECONDITION
issuer;I-PRECONDITION
,;O
the;B-POSTCONDITION
issuer;I-POSTCONDITION
has;I-POSTCONDITION
the;I-POSTCONDITION
opportunity;I-POSTCONDITION
to;I-POSTCONDITION
lock;I-POSTCONDITION
the;I-POSTCONDITION
card;I-POSTCONDITION
or;I-POSTCONDITION
the;I-POSTCONDITION
application;I-POSTCONDITION
.;O
These;B-POSTCONDITION
transactions;I-POSTCONDITION
are;I-POSTCONDITION
not;I-POSTCONDITION
available;I-POSTCONDITION
to;I-POSTCONDITION
a;I-POSTCONDITION
card;I-POSTCONDITION
that;I-POSTCONDITION
has;I-POSTCONDITION
already;I-POSTCONDITION
been;I-POSTCONDITION
locked;I-POSTCONDITION
;;
If;B-PRECONDITION
the;I-PRECONDITION
release;I-PRECONDITION
speed;I-PRECONDITION
is;I-PRECONDITION
calculated;I-PRECONDITION
on;I-PRECONDITION
board;I-PRECONDITION
it;B-POSTCONDITION
shall;I-POSTCONDITION
ensure;I-POSTCONDITION
that;I-POSTCONDITION
the;I-POSTCONDITION
train;I-POSTCONDITION
will;I-POSTCONDITION
stop;I-POSTCONDITION
before;I-POSTCONDITION
reaching;I-POSTCONDITION
the;I-POSTCONDITION
danger;I-POSTCONDITION
point;I-POSTCONDITION
;;
The;B-POSTCONDITION
local;I-POSTCONDITION
area;I-POSTCONDITION
over;I-POSTCONDITION
which;I-POSTCONDITION
group;I-POSTCONDITION
calls;I-POSTCONDITION
are;I-POSTCONDITION
implemented;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
be;I-POSTCONDITION
modified;I-POSTCONDITION
within;I-POSTCONDITION
the;I-POSTCONDITION
network;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
user;I-POSTCONDITION
shall;I-POSTCONDITION
search;I-POSTCONDITION
for;I-POSTCONDITION
the;I-POSTCONDITION
preferred;I-POSTCONDITION
repair;I-POSTCONDITION
facility;I-POSTCONDITION
using;I-POSTCONDITION
vehicle;I-POSTCONDITION
vehicle;I-POSTCONDITION
location;I-POSTCONDITION
and;I-POSTCONDITION
radius;I-POSTCONDITION
in;I-POSTCONDITION
miles;I-POSTCONDITION
;;
All;B-POSTCONDITION
aspects;I-POSTCONDITION
of;I-POSTCONDITION
the;I-POSTCONDITION
website;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
accessed;I-POSTCONDITION
by;I-POSTCONDITION
a;I-POSTCONDITION
web;I-POSTCONDITION
browser;I-POSTCONDITION
over;I-POSTCONDITION
the;I-POSTCONDITION
Internet;I-POSTCONDITION
.;I-POSTCONDITION
;;
Product;B-POSTCONDITION
formula;I-POSTCONDITION
substitutionary;I-POSTCONDITION
ingredients;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
entered;I-POSTCONDITION
automatically;I-POSTCONDITION
by;I-POSTCONDITION
the;I-POSTCONDITION
PFE;I-POSTCONDITION
subsystem;I-POSTCONDITION
.;I-POSTCONDITION
;;
Program;B-POSTCONDITION
Administrators;I-POSTCONDITION
and;I-POSTCONDITION
Nursing;I-POSTCONDITION
Staff;I-POSTCONDITION
Members;I-POSTCONDITION
shall;I-POSTCONDITION
have;I-POSTCONDITION
the;I-POSTCONDITION
ability;I-POSTCONDITION
to;I-POSTCONDITION
specify;I-POSTCONDITION
which;I-POSTCONDITION
classes;I-POSTCONDITION
are;I-POSTCONDITION
required;I-POSTCONDITION
for;I-POSTCONDITION
a;I-POSTCONDITION
Program;I-POSTCONDITION
of;I-POSTCONDITION
Study;I-POSTCONDITION
;;
Systems;B-POSTCONDITION
supporting;I-POSTCONDITION
OM;I-POSTCONDITION
must;I-POSTCONDITION
have;I-POSTCONDITION
the;I-POSTCONDITION
ability;I-POSTCONDITION
to;I-POSTCONDITION
print;I-POSTCONDITION
questionnaires;I-POSTCONDITION
for;I-POSTCONDITION
multiple;I-POSTCONDITION
uses;I-POSTCONDITION
,;I-POSTCONDITION
including;I-POSTCONDITION
taking;I-POSTCONDITION
to;I-POSTCONDITION
the;I-POSTCONDITION
field;I-POSTCONDITION
,;I-POSTCONDITION
use;I-POSTCONDITION
during;I-POSTCONDITION
phone;I-POSTCONDITION
interviews;I-POSTCONDITION
,;I-POSTCONDITION
etc;I-POSTCONDITION
.;I-POSTCONDITION
;;
It;B-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
necessary;I-POSTCONDITION
to;I-POSTCONDITION
supplement;I-POSTCONDITION
this;I-POSTCONDITION
Functional;I-POSTCONDITION
Requirements;I-POSTCONDITION
Specification;I-POSTCONDITION
with;I-POSTCONDITION
special;I-POSTCONDITION
requirements;I-POSTCONDITION
for;I-POSTCONDITION
supporting;I-POSTCONDITION
the;I-POSTCONDITION
train;I-POSTCONDITION
control;I-POSTCONDITION
application;I-POSTCONDITION
.;O
Further;B-POSTCONDITION
information;I-POSTCONDITION
on;I-POSTCONDITION
the;I-POSTCONDITION
communications;I-POSTCONDITION
requirements;I-POSTCONDITION
to;I-POSTCONDITION
support;I-POSTCONDITION
ERTMS;I-POSTCONDITION
can;I-POSTCONDITION
be;I-POSTCONDITION
found;I-POSTCONDITION
in;I-POSTCONDITION
the;I-POSTCONDITION
Summary;I-POSTCONDITION
of;I-POSTCONDITION
ERTMS;I-POSTCONDITION
Communication;I-POSTCONDITION
Requirements;I-POSTCONDITION
document;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
driver;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
release;I-POSTCONDITION
an;I-POSTCONDITION
ETCS;I-POSTCONDITION
emergency;I-POSTCONDITION
brake;I-POSTCONDITION
application;I-POSTCONDITION
when;I-POSTCONDITION
stationary;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
product;I-POSTCONDITION
must;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
interface;I-POSTCONDITION
with;I-POSTCONDITION
various;I-POSTCONDITION
database;I-POSTCONDITION
management;I-POSTCONDITION
systems;I-POSTCONDITION
.;O
The;B-POSTCONDITION
product;I-POSTCONDITION
shall;I-POSTCONDITION
communicate;I-POSTCONDITION
successfully;I-POSTCONDITION
with;I-POSTCONDITION
the;I-POSTCONDITION
database;I-POSTCONDITION
management;I-POSTCONDITION
system;I-POSTCONDITION
on;I-POSTCONDITION
100;I-POSTCONDITION
%;I-POSTCONDITION
of;I-POSTCONDITION
all;I-POSTCONDITION
transactions;I-POSTCONDITION
.;I-POSTCONDITION
;;
This;B-POSTCONDITION
AID;I-POSTCONDITION
may;I-POSTCONDITION
be;I-POSTCONDITION
specified;I-POSTCONDITION
in;I-POSTCONDITION
a;I-POSTCONDITION
SELECT;I-POSTCONDITION
command;I-POSTCONDITION
to;I-POSTCONDITION
select;I-POSTCONDITION
the;I-POSTCONDITION
Application;I-POSTCONDITION
.;O
It;B-POSTCONDITION
is;I-POSTCONDITION
not;I-POSTCONDITION
possible;I-POSTCONDITION
to;I-POSTCONDITION
select;I-POSTCONDITION
Executable;I-POSTCONDITION
Load;I-POSTCONDITION
Files;I-POSTCONDITION
or;I-POSTCONDITION
Executable;I-POSTCONDITION
Modules;I-POSTCONDITION
.;I-POSTCONDITION
;;
The;B-POSTCONDITION
driver;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
able;I-POSTCONDITION
to;I-POSTCONDITION
consult;I-POSTCONDITION
train;I-POSTCONDITION
data;I-POSTCONDITION
when;I-POSTCONDITION
the;I-POSTCONDITION
train;I-POSTCONDITION
is;I-POSTCONDITION
stationary;I-POSTCONDITION
or;I-POSTCONDITION
moving;I-POSTCONDITION
.;I-POSTCONDITION
;;
Where;B-PRECONDITION
EIRENE;I-PRECONDITION
facilities;I-PRECONDITION
are;I-PRECONDITION
not;I-PRECONDITION
available;I-PRECONDITION
within;I-PRECONDITION
the;I-PRECONDITION
currently;I-PRECONDITION
selected;I-PRECONDITION
network;I-PRECONDITION
,;O
the;B-POSTCONDITION
user;I-POSTCONDITION
shall;I-POSTCONDITION
be;I-POSTCONDITION
given;I-POSTCONDITION
a;I-POSTCONDITION
visible;I-POSTCONDITION
indication;I-POSTCONDITION
.;I-POSTCONDITION
